,name,photo,party
74,"Peyser, Peter A.",/img/member/p000280_200.jpg,D
76,"Pfluger, August",/img/member/p000048_200.jpg,R
78,"Phelps, David D.",/img/member/p000584_200.jpg,D
80,"Phillips, Dean",/img/member/p000616_200.jpg,D
82,"Pickering, Charles W. ""Chip""",/img/member/p000323_200.jpg,R
84,"Pickett, Owen B.",/img/member/p000326_200.jpg,D
86,"Pickle, J. J.",/img/member/p000328_200.jpg,D
88,"Pierluisi, Pedro R.",/img/member/p000596_200.jpg,D
90,"Pike, Otis G.",/img/member/p000348_200.jpg,D
92,"Pingree, Chellie",/img/member/p000597_200.jpg,D
94,"Pittenger, Robert",/img/member/p000606_200.jpg,R
96,"Pitts, Joseph R.",/img/member/p000373_200.jpg,R
98,"Plaskett, Stacey E.",/img/member/116_dg_vi_plaskett_stacey_200.jpg,D
100,"Platts, Todd Russell",/img/member/p000585_200.jpg,R
102,"Poage, W. R.",/img/member/p000398_200.jpg,D
104,"Pocan, Mark",/img/member/p000607_200.jpg,D
106,"Podell, Bertram L.",/img/member/p000399_200.jpg,D
108,"Poe, Ted",/img/member/p000592_200.jpg,R
110,"Poliquin, Bruce",/img/member/115_rp_me_2_poliquin_bruce_200.jpg,R
112,"Polis, Jared",/img/member/p000598_200.jpg,D
114,"Pombo, Richard W.",/img/member/p000419_200.jpg,R
116,"Pomeroy, Earl",/img/member/p000422_200.jpg,D
118,"Pompeo, Mike",/img/member/p000602_200.jpg,R
120,"Porter, John Edward",/img/member/p000444_200.jpg,R
122,"Porter, Jon C.",/img/member/p000589_200.jpg,R
124,"Porter, Katie",/img/member/p000618_200.jpg,D
126,"Portman, Rob",/img/member/p000449_200.jpg,R
128,"Posey, Bill",/img/member/p000599_200.jpg,R
130,"Poshard, Glenn",/img/member/p000452_200.jpg,D
132,"Powell, Walter E.",/img/member/p000485_200.jpg,R
134,"Pressler, Larry",/img/member/p000513_200.jpg,R
136,"Pressley, Ayanna",/img/member/p000617_200.jpg,D
138,"Preyer, Richardson",/img/member/p000520_200.jpg,D
140,"Price, David E.",/img/member/p000523_200.jpg,D
142,"Price, Melvin",/img/member/p000522_200.jpg,D
144,"Price, Robert D.",/img/member/p000528_200.jpg,R
146,"Price, Tom",/img/member/p000591_200.jpg,R
148,"Pritchard, Joel",/img/member/p000546_200.jpg,R
150,"Proxmire, William",/img/member/p000553_200.jpg,D
152,"Pryce, Deborah",/img/member/p000555_200.jpg,R
154,"Pryor, David H.",/img/member/p000556_200.jpg,D
156,"Pryor, Mark L.",/img/member/p000590_200.jpg,D
158,"Pursell, Carl D.",/img/member/p000574_200.jpg,R
160,"Putnam, Adam H.",/img/member/p000586_200.jpg,R
162,"Quayle, Benjamin",/img/member/q000024_200.jpg,R
164,"Quayle, Dan",/img/member/q000007_200.jpg,R
166,"Quie, Albert H.",/img/member/q000010_200.jpg,R
168,"Quigley, Mike",/img/member/q000023_200.jpg,D
170,"Quillen, James H. (Jimmy)",/img/member/q000013_200.jpg,R
172,"Quinn, Jack",/img/member/q000016_200.jpg,R
174,"Radanovich, George",/img/member/r000004_200.jpg,R
176,"Radewagen, Aumua Amata Coleman",/img/member/r000600_200.jpg,R
178,"Rahall, Nick J., II",/img/member/r000011_200.jpg,D
180,"Railsback, Thomas F.",/img/member/r000012_200.jpg,R
182,"Ramirez, Delia C.",/img/member/r000617_200.jpg,D
184,"Ramstad, Jim",/img/member/r000033_200.jpg,R
186,"Randolph, Jennings",/img/member/r000046_200.jpg,D
188,"Rangel, Charles B.",/img/member/r000053_200.jpg,D
190,"Rarick, John R.",/img/member/r000065_200.jpg,D
192,"Raskin, Jamie",/img/member/r000606_200.jpg,D
0,"Ratcliffe, John",/img/member/r000601_200.jpg,R
2,"Ravenel, Arthur, Jr.",/img/member/r000072_200.jpg,R
4,"Ray, Richard B.",/img/member/r000080_200.jpg,D
6,"Reed, Jack",/img/member/r000122_200.jpg,D
8,"Reed, Tom",/img/member/r000585_200.jpg,R
10,"Rees, Thomas M.",/img/member/r000134_200.jpg,D
12,"Regula, Ralph",/img/member/r000141_200.jpg,R
14,"Rehberg, Denny",/img/member/112_rp_mt_0_rehberg_denny_200.jpg,R
16,"Reichert, David G.",/img/member/r000578_200.jpg,R
18,"Reid, Harry",/img/member/r000146_200.jpg,D
20,"Reid, Ogden R.",/img/member/r000150_200.jpg,D
22,"Renacci, James B.",/img/member/115_rp_oh_16_renacci_james_200.jpg,R
24,"Renzi, Rick",/img/member/r000574_200.jpg,R
26,"Reschenthaler, Guy",/img/member/r000610_200.jpg,R
28,"Reuss, Henry S.",/img/member/r000165_200.jpg,D
30,"Reyes, Silvestre",/img/member/r000170_200.jpg,D
32,"Reynolds, Mel",/img/member/r000178_200.jpg,D
34,"Reynolds, Thomas M.",/img/member/r000569_200.jpg,R
36,"Rhodes, John J.",/img/member/r000188_200.jpg,R
38,"Rhodes, John J., III",/img/member/r000189_200.jpg,R
40,"Ribble, Reid J.",/img/member/r000587_200.jpg,R
42,"Ribicoff, Abraham A.",/img/member/r000191_200.jpg,D
44,"Rice, Kathleen M.",/img/member/r000602_200.jpg,D
46,"Rice, Tom",/img/member/r000597_200.jpg,R
48,"Richardson, Bill",/img/member/r000229_200.jpg,D
50,"Richardson, Laura",/img/member/r000581_200.jpg,D
52,"Richmond, Cedric L.",/img/member/r000588_200.jpg,D
54,"Richmond, Frederick W.",/img/member/r000232_200.jpg,D
56,"Ricketts, Pete",/img/member/r000618_200.jpg,R
58,"Ridge, Thomas J.",/img/member/r000243_200.jpg,R
60,"Riegle, Donald W., Jr.",/img/member/r000249_200.jpg,D
62,"Rigell, E. Scott",/img/member/r000589_200.jpg,R
64,"Riggleman, Denver",/img/member/r000611_200.jpg,R
66,"Riggs, Frank",/img/member/r000252_200.jpg,R
68,"Riley, Bob",/img/member/r000258_200.jpg,R
70,"Rinaldo, Matthew J.",/img/member/r000262_200.jpg,R
72,"Risch, James E.",/img/member/r000584_200.jpg,R
74,"Risenhoover, Theodore M.",/img/member/r000268_200.jpg,D
76,"Ritter, Don",/img/member/r000277_200.jpg,R
78,"Rivera, David",/img/member/r000590_200.jpg,R
80,"Rivers, Lynn N.",/img/member/r000281_200.jpg,D
82,"Robb, Charles S.",/img/member/r000295_200.jpg,D
84,"Roberts, Pat",/img/member/r000307_200.jpg,R
86,"Roberts, Ray",/img/member/r000312_200.jpg,D
88,"Robinson, J. Kenneth",/img/member/r000337_200.jpg,R
90,"Robinson, Tommy F.",/img/member/r000354_200.jpg,R
92,"Robison, Howard W.",/img/member/r000357_200.jpg,R
94,"Roby, Martha",/img/member/r000591_200.jpg,R
96,"Rockefeller, John D., IV",/img/member/r000361_200.jpg,D
98,"Rodino, Peter W., Jr.",/img/member/r000374_200.jpg,D
100,"Rodriguez, Ciro D.",/img/member/r000568_200.jpg,D
102,"Roe, David P.",/img/member/r000582_200.jpg,R
104,"Roe, Robert A.",/img/member/r000383_200.jpg,D
106,"Roemer, Buddy",/img/member/r000384_200.jpg,D
108,"Roemer, Tim",/img/member/r000385_200.jpg,D
110,"Rogan, James E.",/img/member/r000386_200.jpg,R
112,"Rogers, Harold",/img/member/r000395_200.jpg,R
114,"Rogers, Mike D.",/img/member/116_rp_al_3_rogers_mike_200.jpg,R
116,"Rogers, Mike J.",/img/member/r000572_200.jpg,R
118,"Rogers, Paul G.",/img/member/r000401_200.jpg,D
120,"Rohrabacher, Dana",/img/member/r000409_200.jpg,R
122,"Rokita, Todd",/img/member/115_rp_in_4_rokita_todd_200.jpg,R
124,"Romero-Barcelo, Carlos A.",/img/member/r000417_200.jpg,D
126,"Romney, Mitt",/img/member/r000615_200.jpg,R
128,"Roncalio, Teno",/img/member/r000421_200.jpg,D
130,"Roncallo, Angelo D.",/img/member/r000422_200.jpg,R
132,"Rooney, Francis",/img/member/r000607_200.jpg,R
134,"Rooney, Fred B.",/img/member/r000423_200.jpg,D
136,"Rooney, John J.",/img/member/r000424_200.jpg,D
138,"Rooney, Thomas J.",/img/member/r000583_200.jpg,R
140,"Ros-Lehtinen, Ileana",/img/member/r000435_200.jpg,R
142,"Rose, Charlie",/img/member/r000436_200.jpg,D
144,"Rose, John W.",/img/member/r000612_200.jpg,R
146,"Rose, Max",/img/member/r000613_200.jpg,D
148,"Rosen, Jacky",/img/member/r000608_200.jpg,D
150,"Rosendale Sr., Matthew M.",/img/member/r000103_200.jpg,R
152,"Rosenthal, Benjamin S.",/img/member/r000442_200.jpg,D
154,"Roskam, Peter J.",/img/member/r000580_200.jpg,R
156,"Ross, Deborah K.",/img/member/r000305_200.jpg,D
158,"Ross, Dennis A.",/img/member/115_rp_fl_15_ross_dennis_200.jpg,R
160,"Ross, Mike",/img/member/r000573_200.jpg,D
162,"Rostenkowski, Dan",/img/member/r000458_200.jpg,D
164,"Roth Jr., William V.",/img/member/r000460_200.jpg,R
166,"Roth, Toby",/img/member/r000459_200.jpg,R
168,"Rothfus, Keith J.",/img/member/115_rp_pa_12_rothfus_keith_200.jpg,R
170,"Rothman, Steven R.",/img/member/r000462_200.jpg,D
172,"Rouda, Harley",/img/member/r000616_200.jpg,D
174,"Roukema, Marge",/img/member/r000465_200.jpg,R
176,"Rounds, Mike",/img/member/r000605_200.jpg,R
178,"Roush, J. Edward",/img/member/r000467_200.jpg,D
180,"Rousselot, John H.",/img/member/r000469_200.jpg,R
182,"Rouzer, David",/img/member/r000603_200.jpg,R
184,"Rowland, J. Roy",/img/member/r000481_200.jpg,D
186,"Rowland, John G.",/img/member/r000482_200.jpg,R
188,"Roy, Chip",/img/member/r000614_200.jpg,R
190,"Roy, William R.",/img/member/r000484_200.jpg,D
192,"Roybal, Edward R.",/img/member/r000485_200.jpg,D
194,"Roybal-Allard, Lucille",/img/member/r000486_200.jpg,D
0,"Royce, Edward R.",/img/member/r000487_200.jpg,R
2,"Rubio, Marco",/img/member/r000595_200.jpg,R
4,"Rudd, Eldon D.",/img/member/r000495_200.jpg,R
6,"Rudman, Warren",/img/member/r000497_200.jpg,R
8,"Ruiz, Raul",/img/member/r000599_200.jpg,D
10,"Runnels, Harold L.",/img/member/r000510_200.jpg,D
12,"Runyan, Jon",/img/member/r000594_200.jpg,R
14,"Ruppe, Philip E.",/img/member/r000512_200.jpg,R
16,"Ruppersberger, C. A. Dutch",/img/member/116_rp_md_2_ruppersberger_c_200.jpg,D
18,"Rush, Bobby L.",/img/member/r000515_200.jpg,D
20,"Russell, Steve",/img/member/r000604_200.jpg,R
22,"Russo, Martin A.",/img/member/r000543_200.jpg,D
24,"Ruth, Earl B.",/img/member/r000545_200.jpg,R
26,"Rutherford, John H.",/img/member/r000609_200.jpg,R
28,"Ryan, Leo J.",/img/member/r000558_200.jpg,D
30,"Ryan, Patrick",/img/member/r000579_200.jpg,D
32,"Ryan, Paul D.",/img/member/r000570_200.jpg,R
34,"Ryan, Tim",/img/member/116_rp_oh_13_ryan_tim_200.jpg,D
36,"Ryun, Jim",/img/member/r000566_200.jpg,R
38,"Sablan, Gregorio Kilili Camacho",/img/member/s001177_200.jpg,D
40,"Sabo, Martin Olav",/img/member/s000005_200.jpg,D
42,"Saiki, Patricia",/img/member/s000014_200.jpg,R
44,"Salazar, John T.",/img/member/s001158_200.jpg,D
46,"Salazar, Ken",/img/member/s001163_200.jpg,D
48,"Salazar, Maria Elvira",/img/member/s000168_200.jpg,R
50,"Sali, Bill",/img/member/h_sali_bill_200732114193493_200.jpg,R
52,"Salinas, Andrea",/img/member/s001226_200.jpg,D
54,"Salmon, Matt",/img/member/s000018_200.jpg,R
56,"San Nicolas, Michael F. Q.",/img/member/s001204_200.jpg,D
58,"Sanchez, Loretta",/img/member/s000030_200.jpg,D
60,"Sanders, Bernard",/img/member/s000033_200.jpg,
62,"Sandlin, Max",/img/member/s000044_200.jpg,D
64,"Sandman, Charles W., Jr.",/img/member/s000045_200.jpg,R
66,"Sanford, Mark",/img/member/s000051_200.jpg,R
68,"Sanford, Terry",/img/member/s000055_200.jpg,D
70,"Sangmeister, George E.",/img/member/s000056_200.jpg,D
72,"Santini, James D.",/img/member/s000058_200.jpg,D
74,"Santorum, Rick",/img/member/s000059_200.jpg,R
76,"Santos, George",/img/member/s001222_200.jpg,R
78,"Sarasin, Ronald A.",/img/member/s000062_200.jpg,R
80,"Sarbanes, John P.",/img/member/s001168_200.jpg,D
82,"Sarbanes, Paul S.",/img/member/s000064_200.jpg,D
84,"Sarpalius, Bill",/img/member/s000066_200.jpg,D
86,"Sasse, Ben",/img/member/s001197_200.jpg,R
88,"Sasser, Jim",/img/member/s000068_200.jpg,D
90,"Satterfield, David E., III",/img/member/s000070_200.jpg,D
92,"Savage, Gus",/img/member/s000081_200.jpg,D
94,"Sawyer, Harold S.",/img/member/s000087_200.jpg,R
96,"Sawyer, Tom",/img/member/s000094_200.jpg,D
98,"Saxbe, William B.",/img/member/s000096_200.jpg,R
100,"Saxton, Jim",/img/member/s000097_200.jpg,R
102,"Saylor, John P.",/img/member/s000102_200.jpg,R
104,"Scalise, Steve",/img/member/s001176_200.jpg,R
106,"Scanlon, Mary Gay",/img/member/116_rp_pa_5_scanlon_mary_200.jpg,D
108,"Scarborough, Joe",/img/member/s000106_200.jpg,R
110,"Schaefer, Dan",/img/member/s000109_200.jpg,R
112,"Schaffer, Bob",/img/member/s000112_200.jpg,R
114,"Schakowsky, Janice D.",/img/member/116_rp_il_9_schakowsky_janice_200.jpg,D
116,"Schatz, Brian",/img/member/s001194_200.jpg,D
118,"Schauer, Mark H.",/img/member/s001178_200.jpg,D
120,"Schenk, Lynn",/img/member/s000119_200.jpg,D
122,"Scherle, William J.",/img/member/s000121_200.jpg,R
124,"Scheuer, James H.",/img/member/s000124_200.jpg,D
126,"Schiff, Adam B.",/img/member/116_rp_ca_28_schiff_adam_200.jpg,D
128,"Schiff, Steven",/img/member/s000125_200.jpg,R
130,"Schilling, Robert T.",/img/member/112_rp_il_17_schilling_robert_200.jpg,R
132,"Schmidt, Jean",/img/member/s001164_200.jpg,R
134,"Schmitt, Eric",/img/member/s001227_200.jpg,R
136,"Schmitt, Harrison H.",/img/member/s000132_200.jpg,R
138,"Schneebeli, Herman T.",/img/member/s000135_200.jpg,R
140,"Schneider, Bradley Scott",/img/member/s001190_200.jpg,D
142,"Schneider, Claudine",/img/member/s000136_200.jpg,R
144,"Schock, Aaron",/img/member/s001179_200.jpg,R
146,"Scholten, Hillary J.",/img/member/s001221_200.jpg,D
148,"Schrader, Kurt",/img/member/s001180_200.jpg,D
150,"Schrier, Kim",/img/member/s001216_200.jpg,D
152,"Schrock, Edward L.",/img/member/s001151_200.jpg,R
154,"Schroeder, Patricia",/img/member/s000142_200.jpg,D
156,"Schuette, Bill",/img/member/s000143_200.jpg,R
158,"Schulze, Richard T.",/img/member/s000146_200.jpg,R
160,"Schumer, Charles E.",/img/member/s000148_200.jpg,D
162,"Schwartz, Allyson Y.",/img/member/s001162_200.jpg,D
164,"Schwarz, John J.H. ""Joe""",/img/member/s001161_200.jpg,R
166,"Schweiker, Richard S.",/img/member/s000159_200.jpg,R
168,"Schweikert, David",/img/member/s001183_200.jpg,R
170,"Scott, Austin",/img/member/s001189_200.jpg,R
172,"Scott, David",/img/member/116_rp_ga_13_scott_david_200.jpg,D
174,"Scott, Hugh",/img/member/s000174_200.jpg,R
176,"Scott, Rick",/img/member/s001217_200.jpg,R
178,"Scott, Robert C. ""Bobby""",/img/member/s000185_200.jpg,D
180,"Scott, Tim",/img/member/s001184_200.jpg,R
182,"Scott, William Lloyd",/img/member/s000189_200.jpg,R
184,"Seastrand, Andrea H.",/img/member/s000213_200.jpg,R
186,"Sebelius, Keith G.",/img/member/s000217_200.jpg,R
188,"Seiberling, John F.",/img/member/s000230_200.jpg,D
190,"Sekula Gibbs, Shelley",/img/member/s001166_200.jpg,R
192,"Self, Keith",/img/member/s001224_200.jpg,R
194,"Sempolinski, Joseph",/img/member/s001219_200.jpg,R
196,"Sensenbrenner, F. James, Jr.",/img/member/s000244_200.jpg,R
0,"Serrano, Jose E.",/img/member/s000248_200.jpg,D
2,"Sessions, Jeff",/img/member/s001141_200.jpg,R
4,"Sessions, Pete",/img/member/115_rp_tx_32_sessions_pete_200.jpg,R
6,"Sestak, Joe",/img/member/s001169_200.jpg,D
8,"Sewell, Terri A.",/img/member/s001185_200.jpg,D
10,"Seymour, John",/img/member/s000269_200.jpg,R
12,"Shadegg, John B.",/img/member/s000275_200.jpg,R
14,"Shaheen, Jeanne",/img/member/s001181_200.jpg,D
16,"Shalala, Donna E.",/img/member/s001206_200.jpg,D
18,"Shamansky, Bob",/img/member/s000282_200.jpg,D
20,"Sharp, Philip R.",/img/member/s000294_200.jpg,D
22,"Shaw, E. Clay, Jr.",/img/member/s000303_200.jpg,R
24,"Shays, Christopher",/img/member/s001144_200.jpg,R
26,"Shea-Porter, Carol",/img/member/s001170_200.jpg,D
28,"Shelby, Richard C.",/img/member/s000320_200.jpg,R
30,"Shepherd, Karen",/img/member/s000332_200.jpg,D
32,"Sherman, Brad",/img/member/s000344_200.jpg,D
34,"Sherrill, Mikie",/img/member/s001207_200.jpg,D
36,"Sherwood, Don",/img/member/s001146_200.jpg,R
38,"Shimkus, John",/img/member/s000364_200.jpg,R
40,"Shipley, George E.",/img/member/s000367_200.jpg,D
42,"Shoup, Dick",/img/member/s000383_200.jpg,R
44,"Shows, Ronnie",/img/member/s001147_200.jpg,D
46,"Shriver, Garner E.",/img/member/s000388_200.jpg,R
48,"Shuler, Heath",/img/member/s001171_200.jpg,D
50,"Shumway, Norman D.",/img/member/s000393_200.jpg,R
52,"Shuster, Bill",/img/member/s001154_200.jpg,R
54,"Shuster, Bud",/img/member/s000394_200.jpg,R
56,"Sikes, Robert L. F.",/img/member/s000406_200.jpg,D
58,"Sikorski, Gerry E.",/img/member/s000407_200.jpg,D
60,"Siljander, Mark D.",/img/member/s000409_200.jpg,R
62,"Simmons, Rob",/img/member/s001152_200.jpg,R
64,"Simon, Paul",/img/member/s000423_200.jpg,D
66,"Simpson, Alan K.",/img/member/s000429_200.jpg,R
68,"Simpson, Michael K.",/img/member/116_rp_id_2_simpson_michael_200.jpg,R
70,"Sinema, Kyrsten",/img/member/s001191_200.jpg,
72,"Sires, Albio",/img/member/s001165_200.jpg,D
74,"Sisisky, Norman",/img/member/s000453_200.jpg,D
76,"Sisk, B. F.",/img/member/s000454_200.jpg,D
78,"Skaggs, David E.",/img/member/s000462_200.jpg,D
80,"Skeen, Joe",/img/member/s000463_200.jpg,R
82,"Skelton, Ike",/img/member/s000465_200.jpg,D
84,"Skubitz, Joe",/img/member/s000472_200.jpg,R
86,"Slack, John",/img/member/s000473_200.jpg,D
88,"Slattery, Jim",/img/member/s000477_200.jpg,D
90,"Slaughter, D. French, Jr.",/img/member/s000479_200.jpg,R
92,"Slaughter, Louise McIntosh",/img/member/s000480_200.jpg,D
94,"Slotkin, Elissa",/img/member/s001208_200.jpg,D
96,"Smith, Adam",/img/member/116_rp_wa_9_smith_adam_200.jpg,D
98,"Smith, Adrian",/img/member/s001172_200.jpg,R
100,"Smith, Albert L., Jr.",/img/member/s000514_200.jpg,R
102,"Smith, Bob",/img/member/s000606_200.jpg,R
104,"Smith, Christopher H.",/img/member/s000522_200.jpg,R
106,"Smith, Denny",/img/member/s000527_200.jpg,R
108,"Smith, Gordon H.",/img/member/s001142_200.jpg,R
110,"Smith, Jason",/img/member/s001195_200.jpg,R
112,"Smith, Lamar",/img/member/s000583_200.jpg,R
114,"Smith, Larkin",/img/member/s000584_200.jpg,R
116,"Smith, Lawrence",/img/member/s000586_200.jpg,D
118,"Smith, Linda",/img/member/s000587_200.jpg,R
120,"Smith, Neal Edward",/img/member/s000596_200.jpg,D
122,"Smith, Nick",/img/member/s000597_200.jpg,R
124,"Smith, Peter",/img/member/s000601_200.jpg,R
126,"Smith, Robert",/img/member/s000607_200.jpg,R
128,"Smith, Tina",/img/member/s001203_200.jpg,D
130,"Smith, Virginia",/img/member/s000622_200.jpg,R
132,"Smucker, Lloyd",/img/member/s001199_200.jpg,R
134,"Snowbarger, Vince",/img/member/s000662_200.jpg,R
136,"Snowe, Olympia J.",/img/member/s000663_200.jpg,R
138,"Snyder, M. G. (Gene)",/img/member/s000669_200.jpg,R
140,"Snyder, Vic",/img/member/s000672_200.jpg,D
142,"Sodrel, Michael E.",/img/member/s001160_200.jpg,R
144,"Solarz, Stephen J.",/img/member/s000673_200.jpg,D
146,"Solis, Hilda L.",/img/member/s001153_200.jpg,D
148,"Solomon, Gerald B. H.",/img/member/s000675_200.jpg,R
150,"Sorensen, Eric",/img/member/s001225_200.jpg,D
152,"Soto, Darren",/img/member/115_rp_fl_9_soto_darren_200.jpg,D
154,"Souder, Mark E.",/img/member/s001143_200.jpg,R
156,"Southerland, Steve II",/img/member/s001186_200.jpg,R
158,"Space, Zachary T.",/img/member/s001173_200.jpg,D
160,"Spanberger, Abigail Davis",/img/member/s001209_200.jpg,D
162,"Spano, Ross",/img/member/s001210_200.jpg,R
164,"Sparkman, John J.",/img/member/s000701_200.jpg,D
166,"Spartz, Victoria",/img/member/s000929_200.jpg,R
168,"Specter, Arlen",/img/member/s000709_200.jpg,D
170,"Speier, Jackie",/img/member/s001175_200.jpg,D
172,"Spellman, Gladys Noon",/img/member/s000716_200.jpg,D
174,"Spence, Floyd",/img/member/s000718_200.jpg,R
176,"Spratt, John M., Jr.",/img/member/s000749_200.jpg,D
178,"St Germain, Fernand J.",/img/member/s000762_200.jpg,D
180,"Stabenow, Debbie",/img/member/s000770_200.jpg,D
182,"Stack, Edward J.",/img/member/s000772_200.jpg,D
184,"Stafford, Robert T.",/img/member/s000776_200.jpg,R
186,"Staggers, Harley O.",/img/member/s000778_200.jpg,D
188,"Staggers, Harley O., Jr.",/img/member/s000779_200.jpg,D
190,"Stallings, Richard H.",/img/member/s000785_200.jpg,D
192,"Stangeland, Arlan",/img/member/s000795_200.jpg,R
0,"Stansbury, Melanie Ann",/img/member/s001218_200.jpg,D
2,"Stanton, Greg",/img/member/s001211_200.jpg,D
4,"Stanton, J. William",/img/member/s000804_200.jpg,R
6,"Stanton, James V.",/img/member/s000803_200.jpg,
8,"Stark, Fortney Pete",/img/member/s000810_200.jpg,D
10,"Staton, David Michael",/img/member/s000818_200.jpg,R
12,"Stauber, Pete",/img/member/s001212_200.jpg,R
14,"Stearns, Cliff",/img/member/s000822_200.jpg,R
16,"Steed, Tom",/img/member/s000829_200.jpg,D
18,"Steel, Michelle",/img/member/s001135_200.jpg,R
20,"Steele, Robert H.",/img/member/s000836_200.jpg,R
22,"Steelman, Alan",/img/member/s000841_200.jpg,R
24,"Steers, Newton I., Jr.",/img/member/s000844_200.jpg,R
26,"Stefanik, Elise M.",/img/member/s001196_200.jpg,R
28,"Steiger, Sam",/img/member/s000846_200.jpg,R
30,"Steiger, William A.",/img/member/s000847_200.jpg,R
32,"Steil, Bryan",/img/member/s001213_200.jpg,R
34,"Stenholm, Charles W.",/img/member/s000851_200.jpg,D
36,"Stennis, John C.",/img/member/s000852_200.jpg,D
38,"Steube, W. Gregory",/img/member/s001214_200.jpg,R
40,"Stevens, Haley M.",/img/member/s001215_200.jpg,D
42,"Stevens, Ted",/img/member/s000888_200.jpg,R
44,"Stevenson, Adlai E., III",/img/member/s000890_200.jpg,D
46,"Stewart, Chris",/img/member/s001192_200.jpg,R
48,"Stewart, Donald",/img/member/s000907_200.jpg,D
50,"Stivers, Steve",/img/member/s001187_200.jpg,R
52,"Stockman, David A.",/img/member/s000935_200.jpg,R
54,"Stockman, Steve",/img/member/s000937_200.jpg,R
56,"Stokes, Louis",/img/member/s000948_200.jpg,D
58,"Stone, Richard (Dick)",/img/member/s000962_200.jpg,D
60,"Strang, Michael L.",/img/member/s000991_200.jpg,R
62,"Strange, Luther",/img/member/s001202_200.jpg,R
64,"Stratton, Samuel S.",/img/member/s000997_200.jpg,D
66,"Strickland, Marilyn",/img/member/s001159_200.jpg,D
68,"Strickland, Ted",/img/member/s001004_200.jpg,D
70,"Stubblefield, Frank A.",/img/member/s001037_200.jpg,D
72,"Stuckey, W. S. (Bill), Jr.",/img/member/s001039_200.jpg,D
74,"Studds, Gerry E.",/img/member/s001040_200.jpg,D
76,"Stump, Bob",/img/member/s001044_200.jpg,R
78,"Stupak, Bart",/img/member/s001045_200.jpg,D
80,"Stutzman, Marlin A.",/img/member/s001188_200.jpg,R
82,"Sullivan, Dan",/img/member/s001198_200.jpg,R
84,"Sullivan, John",/img/member/s001155_200.jpg,R
86,"Sullivan, Leonor K. (Mrs. John B.)",/img/member/s001057_200.jpg,D
88,"Sundquist, Don",/img/member/s001075_200.jpg,R
90,"Sunia, Foto I. F.",/img/member/s001077_200.jpg,D
92,"Sununu, John E.",/img/member/s001078_200.jpg,R
94,"Suozzi, Thomas R.",/img/member/116_rp_ny_3_suozzi_thomas_200.jpg,D
96,"Sutton, Betty",/img/member/s001174_200.jpg,D
98,"Swalwell, Eric",/img/member/s001193_200.jpg,D
100,"Sweeney, David McCann",/img/member/s001101_200.jpg,R
102,"Sweeney, John E.",/img/member/s001149_200.jpg,R
104,"Swett, Dick",/img/member/s001113_200.jpg,D
106,"Swift, Al",/img/member/s001115_200.jpg,D
108,"Swindall, Patrick L.",/img/member/s001122_200.jpg,R
110,"Sykes, Emilia Strong",/img/member/s001223_200.jpg,D
112,"Symington, James W.",/img/member/s001134_200.jpg,D
114,"Symington, Stuart",/img/member/s001136_200.jpg,D
116,"Symms, Steven D.",/img/member/s001138_200.jpg,R
118,"Synar, Mike",/img/member/s001139_200.jpg,D
120,"Sánchez, Linda T.",/img/member/116_rp_ca_38_snchez_linda_200.jpg,D
122,"Taft, Robert, Jr.",/img/member/t000010_200.jpg,R
124,"Takai, Mark",/img/member/t000473_200.jpg,D
126,"Takano, Mark",/img/member/t000472_200.jpg,D
128,"Talcott, Burt L.",/img/member/t000022_200.jpg,R
130,"Talent, Jim",/img/member/t000024_200.jpg,R
132,"Tallon, Robert M. (Robin)",/img/member/t000034_200.jpg,D
134,"Talmadge, Herman E.",/img/member/t000035_200.jpg,D
136,"Tancredo, Thomas G.",/img/member/t000458_200.jpg,R
138,"Tanner, John S.",/img/member/t000038_200.jpg,D
140,"Tate, Randy",/img/member/t000048_200.jpg,R
142,"Tauke, Thomas Joseph",/img/member/t000053_200.jpg,R
144,"Tauscher, Ellen O.",/img/member/t000057_200.jpg,D
146,"Tauzin, W. J. (Billy)",/img/member/t000058_200.jpg,R
148,"Taylor, Charles H.",/img/member/t000067_200.jpg,R
150,"Taylor, G.",/img/member/t000075_200.jpg,R
152,"Taylor, Gene",/img/member/t000074_200.jpg,D
154,"Taylor, Roy A.",/img/member/t000099_200.jpg,D
156,"Taylor, Scott",/img/member/t000477_200.jpg,R
158,"Taylor, Van",/img/member/t000479_200.jpg,R
160,"Teague, Charles M.",/img/member/t000109_200.jpg,R
162,"Teague, Harry",/img/member/111teagueh-nm02_200.jpg,D
164,"Teague, Olin E.",/img/member/t000110_200.jpg,D
166,"Tejeda, Frank",/img/member/t000113_200.jpg,D
168,"Tenney, Claudia",/img/member/t000478_200.jpg,R
170,"Terry, Lee",/img/member/t000459_200.jpg,R
172,"Tester, Jon",/img/member/t000464_200.jpg,D
174,"Thanedar, Shri",/img/member/t000488_200.jpg,D
176,"Thomas, Craig",/img/member/t000162_200.jpg,R
178,"Thomas, Lindsay",/img/member/t000184_200.jpg,D
180,"Thomas, William M.",/img/member/t000188_200.jpg,R
182,"Thompson, Bennie G.",/img/member/t000193_200.jpg,D
184,"Thompson, Frank, Jr.",/img/member/t000200_200.jpg,D
186,"Thompson, Fred",/img/member/t000457_200.jpg,R
188,"Thompson, Glenn",/img/member/115_rp_pa_5_thompson_glenn_200.jpg,R
